id,region,country,ISO3,year,levels_income,GDPpercap,country_population_1000,urban_percentage,residence,levels_waterservice,method_waterservice,served_percentage,served_population_1000
1888,ASEAN,Lao People's Democratic Republic,LAO,2020,Lower middle income,2593.355097198469,7319.399,36.28999710083008,urban,improved,non-piped,34.84650174128183,925.5961541001429
1889,ASEAN,Lao People's Democratic Republic,LAO,2020,Lower middle income,2593.355097198469,7319.399,36.28999710083008,national,improved,piped,31.25919610405513,2287.98528704825
1890,ASEAN,Lao People's Democratic Republic,LAO,2020,Lower middle income,2593.355097198469,7319.399,36.28999710083008,national,improved,non-piped,57.52740085734084,4210.6600030781965
1891,ASEAN,Lao People's Democratic Republic,LAO,2021,Lower middle income,2535.623434135706,7425.057,36.93900299072266,rural,safely managed,NA,12.38135908986931,579.7342304895868
1892,ASEAN,Lao People's Democratic Republic,LAO,2021,Lower middle income,2535.623434135706,7425.057,36.93900299072266,rural,basic,NA,78.472959421611307,3674.3511285245027
1893,ASEAN,Lao People's Democratic Republic,LAO,2021,Lower middle income,2535.623434135706,7425.057,36.93900299072266,rural,limited,NA,5.598583786413798,262.1433268908075
1894,ASEAN,Lao People's Democratic Republic,LAO,2021,Lower middle income,2535.623434135706,7425.057,36.93900299072266,rural,unimproved,NA,15.01096959626602,702.8608769544801
1895,ASEAN,Lao People's Democratic Republic,LAO,2021,Lower middle income,2535.623434135706,7425.057,36.93900299072266,rural,surface water,NA,1,46.823149727071375
1896,ASEAN,Lao People's Democratic Republic,LAO,2021,Lower middle income,2535.623434135706,7425.057,36.93900299072266,urban,safely managed,NA,26.98743686254498,740.1957729181474
1897,ASEAN,Lao People's Democratic Republic,LAO,2021,Lower middle income,2535.623434135706,7425.057,36.93900299072266,urban,basic,NA,97.06426222192522,2662.222313442492
1898,ASEAN,Lao People's Democratic Republic,LAO,2021,Lower middle income,2535.623434135706,7425.057,36.93900299072266,urban,limited,NA,NA,NA
1899,ASEAN,Lao People's Democratic Republic,LAO,2021,Lower middle income,2535.623434135706,7425.057,36.93900299072266,urban,unimproved,NA,2.935737778074781,80.51971385037069
1900,ASEAN,Lao People's Democratic Republic,LAO,2021,Lower middle income,2535.623434135706,7425.057,36.93900299072266,urban,surface water,NA,1,27.427420272928625
1901,ASEAN,Lao People's Democratic Republic,LAO,2021,Lower middle income,2535.623434135706,7425.057,36.93900299072266,national,safely managed,NA,17.77669823788237,1319.9299768807616
1902,ASEAN,Lao People's Democratic Republic,LAO,2021,Lower middle income,2535.623434135706,7425.057,36.93900299072266,national,basic,NA,85.34039989100206,6336.5733359348405
1903,ASEAN,Lao People's Democratic Republic,LAO,2021,Lower middle income,2535.623434135706,7425.057,36.93900299072266,national,limited,NA,3.530522730511039,262.14332513840105
1904,ASEAN,Lao People's Democratic Republic,LAO,2021,Lower middle income,2535.623434135706,7425.057,36.93900299072266,national,unimproved,NA,10.55050080930816,783.3806988765921
1905,ASEAN,Lao People's Democratic Republic,LAO,2021,Lower middle income,2535.623434135706,7425.057,36.93900299072266,national,surface water,NA,1,74.25057
1906,ASEAN,Lao People's Democratic Republic,LAO,2021,Lower middle income,2535.623434135706,7425.057,36.93900299072266,rural,improved,piped,13.62481967550468,637.9569716705037
1907,ASEAN,Lao People's Democratic Republic,LAO,2021,Lower middle income,2535.623434135706,7425.057,36.93900299072266,rural,improved,non-piped,70.44672353252042,3298.5374837448067
1908,ASEAN,Lao People's Democratic Republic,LAO,2021,Lower middle income,2535.623434135706,7425.057,36.93900299072266,urban,improved,piped,62.21776048064339,1706.472665143016
1909,ASEAN,Lao People's Democratic Republic,LAO,2021,Lower middle income,2535.623434135706,7425.057,36.93900299072266,urban,improved,non-piped,34.84650174128183,955.7496482994758
1910,ASEAN,Lao People's Democratic Republic,LAO,2021,Lower middle income,2535.623434135706,7425.057,36.93900299072266,national,improved,piped,31.57456677204355,2344.4295803272935
1911,ASEAN,Lao People's Democratic Republic,LAO,2021,Lower middle income,2535.623434135706,7425.057,36.93900299072266,national,improved,non-piped,57.29635584946956,4254.2870807459485
1912,ASEAN,Lao People's Democratic Republic,LAO,2022,Lower middle income,2054.4307808649573,7529.475,37.59199905395508,rural,safely managed,NA,12.38135908986931,581.7994234216318
1913,ASEAN,Lao People's Democratic Republic,LAO,2022,Lower middle income,2054.4307808649573,7529.475,37.59199905395508,rural,basic,NA,78.472959421611307,3687.4403055670105
1914,ASEAN,Lao People's Democratic Republic,LAO,2022,Lower middle income,2054.4307808649573,7529.475,37.59199905395508,rural,limited,NA,5.598583786413798,263.0771626338176
1915,ASEAN,Lao People's Democratic Republic,LAO,2022,Lower middle income,2054.4307808649573,7529.475,37.59199905395508,rural,unimproved,NA,15.01096959626602,705.3646851461605
1916,ASEAN,Lao People's Democratic Republic,LAO,2022,Lower middle income,2054.4307808649573,7529.475,37.59199905395508,rural,surface water,NA,1,46.98994829232216
1917,ASEAN,Lao People's Democratic Republic,LAO,2022,Lower middle income,2054.4307808649573,7529.475,37.59199905395508,urban,safely managed,NA,26.98743686254498,763.874048992811
1918,ASEAN,Lao People's Democratic Republic,LAO,2022,Lower middle income,2054.4307808649573,7529.475,37.59199905395508,urban,basic,NA,97.06426222192522,2747.384695093639
1919,ASEAN,Lao People's Democratic Republic,LAO,2022,Lower middle income,2054.4307808649573,7529.475,37.59199905395508,urban,limited,NA,NA,NA
1920,ASEAN,Lao People's Democratic Republic,LAO,2022,Lower middle income,2054.4307808649573,7529.475,37.59199905395508,urban,unimproved,NA,2.935737778074781,83.09547567414542
1921,ASEAN,Lao People's Democratic Republic,LAO,2022,Lower middle income,2054.4307808649573,7529.475,37.59199905395508,urban,surface water,NA,1,28.304801707677843
1922,ASEAN,Lao People's Democratic Republic,LAO,2022,Lower middle income,2054.4307808649573,7529.475,37.59199905395508,national,safely managed,NA,17.87207557156151,1345.6734621418311
1923,ASEAN,Lao People's Democratic Republic,LAO,2022,Lower middle income,2054.4307808649573,7529.475,37.59199905395508,national,basic,NA,85.46180040069032,6434.824895719878
1924,ASEAN,Lao People's Democratic Republic,LAO,2022,Lower middle income,2054.4307808649573,7529.475,37.59199905395508,national,limited,NA,3.493964073436734,263.07715141840055
1925,ASEAN,Lao People's Democratic Republic,LAO,2022,Lower middle income,2054.4307808649573,7529.475,37.59199905395508,national,unimproved,NA,10.47165013250538,788.4602788144595
1926,ASEAN,Lao People's Democratic Republic,LAO,2022,Lower middle income,2054.4307808649573,7529.475,37.59199905395508,national,surface water,NA,1,75.29475000000001
1927,ASEAN,Lao People's Democratic Republic,LAO,2022,Lower middle income,2054.4307808649573,7529.475,37.59199905395508,rural,improved,piped,13.62481967550468,640.2295720441784
1928,ASEAN,Lao People's Democratic Republic,LAO,2022,Lower middle income,2054.4307808649573,7529.475,37.59199905395508,rural,improved,non-piped,70.44672353252042,3310.28789615665
1929,ASEAN,Lao People's Democratic Republic,LAO,2022,Lower middle income,2054.4307808649573,7529.475,37.59199905395508,urban,improved,piped,62.21776048064339,1761.0613731004062
1930,ASEAN,Lao People's Democratic Republic,LAO,2022,Lower middle income,2054.4307808649573,7529.475,37.59199905395508,urban,improved,non-piped,34.84650174128183,986.3233219932328
1931,ASEAN,Lao People's Democratic Republic,LAO,2022,Lower middle income,2054.4307808649573,7529.475,37.59199905395508,national,improved,piped,31.89187760567058,2401.290951349565
1932,ASEAN,Lao People's Democratic Republic,LAO,2022,Lower middle income,2054.4307808649573,7529.475,37.59199905395508,national,improved,non-piped,57.06388686845648,4296.611095788714
1933,ASEAN,Malaysia,MYS,2000,Upper middle income,4087.562593493844,22945.15,61.97700119018555,rural,safely managed,NA,NA,NA
1934,ASEAN,Malaysia,MYS,2000,Upper middle income,4087.562593493844,22945.15,61.97700119018555,rural,basic,NA,92.93672029984057,8108.2029278651235
1935,ASEAN,Malaysia,MYS,2000,Upper middle income,4087.562593493844,22945.15,61.97700119018555,rural,limited,NA,NA,NA
1936,ASEAN,Malaysia,MYS,2000,Upper middle income,4087.562593493844,22945.15,61.97700119018555,rural,unimproved,NA,4.402293460924989,384.0751923893178
1937,ASEAN,Malaysia,MYS,2000,Upper middle income,4087.562593493844,22945.15,61.97700119018555,rural,surface water,NA,2.1,183.21311633961298
1938,ASEAN,Malaysia,MYS,2000,Upper middle income,4087.562593493844,22945.15,61.97700119018555,urban,safely managed,NA,NA,NA
1939,ASEAN,Malaysia,MYS,2000,Upper middle income,4087.562593493844,22945.15,61.97700119018555,urban,basic,NA,99,14078.50872970396
1940,ASEAN,Malaysia,MYS,2000,Upper middle income,4087.562593493844,22945.15,61.97700119018555,urban,limited,NA,NA,NA
1941,ASEAN,Malaysia,MYS,2000,Upper middle income,4087.562593493844,22945.15,61.97700119018555,urban,unimproved,NA,1,142.2071588858986
1942,ASEAN,Malaysia,MYS,2000,Upper middle income,4087.562593493844,22945.15,61.97700119018555,urban,surface water,NA,1,142.2071588858986
1943,ASEAN,Malaysia,MYS,2000,Upper middle income,4087.562593493844,22945.15,61.97700119018555,national,safely managed,NA,92.5773021033919,21242.00083357643
1944,ASEAN,Malaysia,MYS,2000,Upper middle income,4087.562593493844,22945.15,61.97700119018555,national,basic,NA,96.87855964041474,22228.930827332624
1945,ASEAN,Malaysia,MYS,2000,Upper middle income,4087.562593493844,22945.15,61.97700119018555,national,limited,NA,NA,NA
1946,ASEAN,Malaysia,MYS,2000,Upper middle income,4087.562593493844,22945.15,61.97700119018555,national,unimproved,NA,1.868695012623646,428.77487368901456
1947,ASEAN,Malaysia,MYS,2000,Upper middle income,4087.562593493844,22945.15,61.97700119018555,national,surface water,NA,1,229.4515
1948,ASEAN,Malaysia,MYS,2000,Upper middle income,4087.562593493844,22945.15,61.97700119018555,rural,improved,piped,83.446,7280.191288607306
1949,ASEAN,Malaysia,MYS,2000,Upper middle income,4087.562593493844,22945.15,61.97700119018555,rural,improved,non-piped,10.05170653907501,876.9545140739039
1950,ASEAN,Malaysia,MYS,2000,Upper middle income,4087.562593493844,22945.15,61.97700119018555,urban,improved,piped,98.40666666666667,13994.132482098326
1951,ASEAN,Malaysia,MYS,2000,Upper middle income,4087.562593493844,22945.15,61.97700119018555,urban,improved,non-piped,1.189002801120466,169.0847102547166
1952,ASEAN,Malaysia,MYS,2000,Upper middle income,4087.562593493844,22945.15,61.97700119018555,national,improved,piped,92.71817393415088,21274.324086451823
1953,ASEAN,Malaysia,MYS,2000,Upper middle income,4087.562593493844,22945.15,61.97700119018555,national,improved,non-piped,4.558868735416065,1046.0392696443193
1954,ASEAN,Malaysia,MYS,2001,Upper middle income,3941.122666213687,23542.517,62.92200088500977,rural,safely managed,NA,NA,NA
1955,ASEAN,Malaysia,MYS,2001,Upper middle income,3941.122666213687,23542.517,62.92200088500977,rural,basic,NA,92.93672029984057,8112.533903098163
1956,ASEAN,Malaysia,MYS,2001,Upper middle income,3941.122666213687,23542.517,62.92200088500977,rural,limited,NA,NA,NA
1957,ASEAN,Malaysia,MYS,2001,Upper middle income,3941.122666213687,23542.517,62.92200088500977,rural,unimproved,NA,4.402293460924989,384.2803451414951
1958,ASEAN,Malaysia,MYS,2001,Upper middle income,3941.122666213687,23542.517,62.92200088500977,rural,surface water,NA,2.1,183.31097914303493
1959,ASEAN,Malaysia,MYS,2001,Upper middle income,3941.122666213687,23542.517,62.92200088500977,urban,safely managed,NA,NA,NA
1960,ASEAN,Malaysia,MYS,2001,Upper middle income,3941.122666213687,23542.517,62.92200088500977,urban,basic,NA,99,14665.288527542642
1961,ASEAN,Malaysia,MYS,2001,Upper middle income,3941.122666213687,23542.517,62.92200088500977,urban,limited,NA,NA,NA
1962,ASEAN,Malaysia,MYS,2001,Upper middle income,3941.122666213687,23542.517,62.92200088500977,urban,unimproved,NA,1,148.13422755093578
1963,ASEAN,Malaysia,MYS,2001,Upper middle income,3941.122666213687,23542.517,62.92200088500977,urban,surface water,NA,1,148.13422755093578
1964,ASEAN,Malaysia,MYS,2001,Upper middle income,3941.122666213687,23542.517,62.92200088500977,national,safely managed,NA,92.69727661521733,21823.272105674565
1965,ASEAN,Malaysia,MYS,2001,Upper middle income,3941.122666213687,23542.517,62.92200088500977,national,basic,NA,96.93866389843122,22821.80142786103
1966,ASEAN,Malaysia,MYS,2001,Upper middle income,3941.122666213687,23542.517,62.92200088500977,national,limited,NA,NA,NA
1967,ASEAN,Malaysia,MYS,2001,Upper middle income,3941.122666213687,23542.517,62.92200088500977,national,unimproved,NA,1.830063026432866,430.84289910867193
1968,ASEAN,Malaysia,MYS,2001,Upper middle income,3941.122666213687,23542.517,62.92200088500977,national,surface water,NA,1,235.42517
1969,ASEAN,Malaysia,MYS,2001,Upper middle income,3941.122666213687,23542.517,62.92200088500977,rural,improved,piped,83.446,7284.079983604614
1970,ASEAN,Malaysia,MYS,2001,Upper middle income,3941.122666213687,23542.517,62.92200088500977,rural,improved,non-piped,10.05170653907501,877.4229370172794
1971,ASEAN,Malaysia,MYS,2001,Upper middle income,3941.122666213687,23542.517,62.92200088500977,urban,improved,piped,98.40666666666667,14577.395552529086
1972,ASEAN,Malaysia,MYS,2001,Upper middle income,3941.122666213687,23542.517,62.92200088500977,urban,improved,non-piped,1.189002801120466,176.13201149987916
1973,ASEAN,Malaysia,MYS,2001,Upper middle income,3941.122666213687,23542.517,62.92200088500977,national,improved,piped,92.85955292285986,21861.47603298828
1974,ASEAN,Malaysia,MYS,2001,Upper middle income,3941.122666213687,23542.517,62.92200088500977,national,improved,non-piped,4.475116225163317,1053.5549980788321
1975,ASEAN,Malaysia,MYS,2002,Upper middle income,4177.10494176499,24142.445,63.85599899291992,rural,safely managed,NA,NA,NA
1976,ASEAN,Malaysia,MYS,2002,Upper middle income,4177.10494176499,24142.445,63.85599899291992,rural,basic,NA,92.79254808008064,8097.120025402973
1977,ASEAN,Malaysia,MYS,2002,Upper middle income,4177.10494176499,24142.445,63.85599899291992,rural,limited,NA,NA,NA
1978,ASEAN,Malaysia,MYS,2002,Upper middle income,4177.10494176499,24142.445,63.85599899291992,rural,unimproved,NA,4.547335935532567,396.8026056797051
1979,ASEAN,Malaysia,MYS,2002,Upper middle income,4177.10494176499,24142.445,63.85599899291992,rural,surface water,NA,2.1,183.24695684260885
1980,ASEAN,Malaysia,MYS,2002,Upper middle income,4177.10494176499,24142.445,63.85599899291992,urban,safely managed,NA,NA,NA
1981,ASEAN,Malaysia,MYS,2002,Upper middle income,4177.10494176499,24142.445,63.85599899291992,urban,basic,NA,99,15262.235441705585
1982,ASEAN,Malaysia,MYS,2002,Upper middle income,4177.10494176499,24142.445,63.85599899291992,urban,limited,NA,NA,NA
1983,ASEAN,Malaysia,MYS,2002,Upper middle income,4177.10494176499,24142.445,63.85599899291992,urban,unimproved,NA,1,154.16399436066249
1984,ASEAN,Malaysia,MYS,2002,Upper middle income,4177.10494176499,24142.445,63.85599899291992,urban,surface water,NA,1,154.16399436066249
1985,ASEAN,Malaysia,MYS,2002,Upper middle income,4177.10494176499,24142.445,63.85599899291992,national,safely managed,NA,92.76328289803848,22395.324553853345
1986,ASEAN,Malaysia,MYS,2002,Upper middle income,4177.10494176499,24142.445,63.85599899291992,national,basic,NA,96.94078469444614,23403.875627425077
1987,ASEAN,Malaysia,MYS,2002,Upper middle income,4177.10494176499,24142.445,63.85599899291992,national,limited,NA,NA,NA
1988,ASEAN,Malaysia,MYS,2002,Upper middle income,4177.10494176499,24142.445,63.85599899291992,national,unimproved,NA,1.849494752522014,446.5132534055133
1989,ASEAN,Malaysia,MYS,2002,Upper middle income,4177.10494176499,24142.445,63.85599899291992,national,surface water,NA,1,241.42445
1990,ASEAN,Malaysia,MYS,2002,Upper middle income,4177.10494176499,24142.445,63.85599899291992,rural,improved,piped,83.41794736842107,7279.0880958667
1991,ASEAN,Malaysia,MYS,2002,Upper middle income,4177.10494176499,24142.445,63.85599899291992,rural,improved,non-piped,9.934716696046365,866.90790554474
1992,ASEAN,Malaysia,MYS,2002,Upper middle income,4177.10494176499,24142.445,63.85599899291992,urban,improved,piped,98.43763157894736,15175.538479613811
1993,ASEAN,Malaysia,MYS,2002,Upper middle income,4177.10494176499,24142.445,63.85599899291992,urban,improved,non-piped,1.149919504643989,177.27618402915172
1994,ASEAN,Malaysia,MYS,2002,Upper middle income,4177.10494176499,24142.445,63.85599899291992,national,improved,piped,93.0089144584499,22454.626018228315
1995,ASEAN,Malaysia,MYS,2002,Upper middle income,4177.10494176499,24142.445,63.85599899291992,national,improved,non-piped,4.325096424716503,1044.1840255341483
1996,ASEAN,Malaysia,MYS,2003,Upper middle income,4454.526763836562,24739.411,64.7800064086914,rural,safely managed,NA,NA,NA
1997,ASEAN,Malaysia,MYS,2003,Upper middle income,4454.526763836562,24739.411,64.7800064086914,rural,basic,NA,92.64837586032071,8072.6558596794075
1998,ASEAN,Malaysia,MYS,2003,Upper middle income,4454.526763836562,24739.411,64.7800064086914,rural,limited,NA,NA,NA
1999,ASEAN,Malaysia,MYS,2003,Upper middle income,4454.526763836562,24739.411,64.7800064086914,rural,unimproved,NA,4.692378410140146,408.8572057168047
2000,ASEAN,Malaysia,MYS,2003,Upper middle income,4454.526763836562,24739.411,64.7800064086914,rural,surface water,NA,2.1,182.97759834327738
2001,ASEAN,Malaysia,MYS,2003,Upper middle income,4454.526763836562,24739.411,64.7800064086914,urban,safely managed,NA,NA,NA
2002,ASEAN,Malaysia,MYS,2003,Upper middle income,4454.526763836562,24739.411,64.7800064086914,urban,basic,NA,99,15865.930110959782
2003,ASEAN,Malaysia,MYS,2003,Upper middle income,4454.526763836562,24739.411,64.7800064086914,urban,limited,NA,NA,NA
2004,ASEAN,Malaysia,MYS,2003,Upper middle income,4454.526763836562,24739.411,64.7800064086914,urban,unimproved,NA,1,160.26192031272507
2005,ASEAN,Malaysia,MYS,2003,Upper middle income,4454.526763836562,24739.411,64.7800064086914,urban,surface water,NA,1,160.26192031272507
2006,ASEAN,Malaysia,MYS,2003,Upper middle income,4454.526763836562,24739.411,64.7800064086914,national,safely managed,NA,92.83030945291813,22965.671788129268
2007,ASEAN,Malaysia,MYS,2003,Upper middle income,4454.526763836562,24739.411,64.7800064086914,national,basic,NA,96.94479256602867,23983.57067600728
2008,ASEAN,Malaysia,MYS,2003,Upper middle income,4454.526763836562,24739.411,64.7800064086914,national,limited,NA,NA,NA
2009,ASEAN,Malaysia,MYS,2003,Upper middle income,4454.526763836562,24739.411,64.7800064086914,national,unimproved,NA,1.866796492390742,461.8344567861294
2010,ASEAN,Malaysia,MYS,2003,Upper middle income,4454.526763836562,24739.411,64.7800064086914,national,surface water,NA,1,247.39411
2011,ASEAN,Malaysia,MYS,2003,Upper middle income,4454.526763836562,24739.411,64.7800064086914,rural,improved,piped,83.38989473684211,7265.9441262124155
2012,ASEAN,Malaysia,MYS,2003,Upper middle income,4454.526763836562,24739.411,64.7800064086914,rural,improved,non-piped,9.817726853017746,855.4400384549949
2013,ASEAN,Malaysia,MYS,2003,Upper middle income,4454.526763836562,24739.411,64.7800064086914,urban,improved,piped,98.46859649122807,15780.766364183071
2014,ASEAN,Malaysia,MYS,2003,Upper middle income,4454.526763836562,24739.411,64.7800064086914,urban,improved,non-piped,1.110836208167498,178.02474387382927
2015,ASEAN,Malaysia,MYS,2003,Upper middle income,4454.526763836562,24739.411,64.7800064086914,national,improved,piped,93.15787876640398,23046.71050690241
2016,ASEAN,Malaysia,MYS,2003,Upper middle income,4454.526763836562,24739.411,64.7800064086914,national,improved,non-piped,4.177402807965068,1033.464849788019
2017,ASEAN,Malaysia,MYS,2004,Upper middle income,4924.338111265821,25333.247,65.694000244140625,rural,safely managed,NA,NA,NA
2018,ASEAN,Malaysia,MYS,2004,Upper middle income,4924.338111265821,25333.247,65.694000244140625,rural,basic,NA,92.50420364056077,8039.377210911593
2019,ASEAN,Malaysia,MYS,2004,Upper middle income,4924.338111265821,25333.247,65.694000244140625,rural,limited,NA,NA,NA
2020,ASEAN,Malaysia,MYS,2004,Upper middle income,4924.338111265821,25333.247,65.694000244140625,rural,unimproved,NA,4.837420884747724,420.4117184938006
2021,ASEAN,Malaysia,MYS,2004,Upper middle income,4924.338111265821,25333.247,65.694000244140625,rural,surface water,NA,2.1,182.50729673339632
2022,ASEAN,Malaysia,MYS,2004,Upper middle income,4924.338111265821,25333.247,65.694000244140625,urban,safely managed,NA,NA,NA
2023,ASEAN,Malaysia,MYS,2004,Upper middle income,4924.338111265821,25333.247,65.694000244140625,urban,basic,NA,99,16475.99911256846
2024,ASEAN,Malaysia,MYS,2004,Upper middle income,4924.338111265821,25333.247,65.694000244140625,urban,limited,NA,NA,NA
2025,ASEAN,Malaysia,MYS,2004,Upper middle income,4924.338111265821,25333.247,65.694000244140625,urban,unimproved,NA,1,166.42423346028747
2026,ASEAN,Malaysia,MYS,2004,Upper middle income,4924.338111265821,25333.247,65.694000244140625,urban,surface water,NA,1,166.42423346028747
2027,ASEAN,Malaysia,MYS,2004,Upper middle income,4924.338111265821,25333.247,65.694000244140625,national,safely managed,NA,92.8983104905309,23534.158455393102
2028,ASEAN,Malaysia,MYS,2004,Upper middle income,4924.338111265821,25333.247,65.694000244140625,national,basic,NA,96.95063815746562,24560.744632507012
2029,ASEAN,Malaysia,MYS,2004,Upper middle income,4924.338111265821,25333.247,65.694000244140625,national,limited,NA,NA,NA
2030,ASEAN,Malaysia,MYS,2004,Upper middle income,4924.338111265821,25333.247,65.694000244140625,national,unimproved,NA,1.882017753386157,476.776206049166
2031,ASEAN,Malaysia,MYS,2004,Upper middle income,4924.338111265821,25333.247,65.694000244140625,national,surface water,NA,1,253.33247
2032,ASEAN,Malaysia,MYS,2004,Upper middle income,4924.338111265821,25333.247,65.694000244140625,rural,improved,piped,83.36184210526316,7244.830692070378
2033,ASEAN,Malaysia,MYS,2004,Upper middle income,4924.338111265821,25333.247,65.694000244140625,rural,improved,non-piped,9.700737009989112,843.0739466736774
2034,ASEAN,Malaysia,MYS,2004,Upper middle income,4924.338111265821,25333.247,65.694000244140625,urban,improved,piped,98.49956140350878,16392.714002753466
2035,ASEAN,Malaysia,MYS,2004,Upper middle income,4924.338111265821,25333.247,65.694000244140625,urban,improved,non-piped,1.071752911690993,178.36565678700467
2036,ASEAN,Malaysia,MYS,2004,Upper middle income,4924.338111265821,25333.247,65.694000244140625,national,improved,piped,93.30641919094109,23637.545640496504
2037,ASEAN,Malaysia,MYS,2004,Upper middle income,4924.338111265821,25333.247,65.694000244140625,national,improved,non-piped,4.032012412049919,1021.4396634152636
2038,ASEAN,Malaysia,MYS,2005,Upper middle income,5536.837483069492,25923.536,66.59400177001953,rural,safely managed,NA,NA,NA
2039,ASEAN,Malaysia,MYS,2005,Upper middle income,5536.837483069492,25923.536,66.59400177001953,rural,basic,NA,92.36003142080084,7998.393477688365
2040,ASEAN,Malaysia,MYS,2005,Upper middle income,5536.837483069492,25923.536,66.59400177001953,rural,limited,NA,NA,NA
2041,ASEAN,Malaysia,MYS,2005,Upper middle income,5536.837483069492,25923.536,66.59400177001953,rural,unimproved,NA,4.982463359355302,431.4821229837035
2042,ASEAN,Malaysia,MYS,2005,Upper middle income,5536.837483069492,25923.536,66.59400177001953,rural,surface water,NA,2.1,181.86033552347538
2043,ASEAN,Malaysia,MYS,2005,Upper middle income,5536.837483069492,25923.536,66.59400177001953,urban,safely managed,NA,NA,NA
2044,ASEAN,Malaysia,MYS,2005,Upper middle income,5536.837483069492,25923.536,66.59400177001953,urban,basic,NA,99,17090.884822464734
2045,ASEAN,Malaysia,MYS,2005,Upper middle income,5536.837483069492,25923.536,66.59400177001953,urban,limited,NA,NA,NA
2046,ASEAN,Malaysia,MYS,2005,Upper middle income,5536.837483069492,25923.536,66.59400177001953,urban,unimproved,NA,1,172.6352002269165
2047,ASEAN,Malaysia,MYS,2005,Upper middle income,5536.837483069492,25923.536,66.59400177001953,urban,surface water,NA,1,172.6352002269165
2048,ASEAN,Malaysia,MYS,2005,Upper middle income,5536.837483069492,25923.536,66.59400177001953,national,safely managed,NA,92.96671584453767,24100.260049976427
2049,ASEAN,Malaysia,MYS,2005,Upper middle income,5536.837483069492,25923.536,66.59400177001953,national,basic,NA,96.95799791513325,25134.941494408817
2050,ASEAN,Malaysia,MYS,2005,Upper middle income,5536.837483069492,25923.536,66.59400177001953,national,limited,NA,NA,NA
2051,ASEAN,Malaysia,MYS,2005,Upper middle income,5536.837483069492,25923.536,66.59400177001953,national,unimproved,NA,1.895391930563533,491.3526094607325
2052,ASEAN,Malaysia,MYS,2005,Upper middle income,5536.837483069492,25923.536,66.59400177001953,national,surface water,NA,1,259.23536
2053,ASEAN,Malaysia,MYS,2005,Upper middle income,5536.837483069492,25923.536,66.59400177001953,rural,improved,piped,83.33378947368422,7216.719482917558
2054,ASEAN,Malaysia,MYS,2005,Upper middle income,5536.837483069492,25923.536,66.59400177001953,rural,improved,non-piped,9.583747166960478,829.9540358836139
2055,ASEAN,Malaysia,MYS,2005,Upper middle income,5536.837483069492,25923.536,66.59400177001953,urban,improved,piped,98.53052631578947,17009.83713898978
2056,ASEAN,Malaysia,MYS,2005,Upper middle income,5536.837483069492,25923.536,66.59400177001953,urban,improved,non-piped,1.032669615214516,178.2751257908108
2057,ASEAN,Malaysia,MYS,2005,Upper middle income,5536.837483069492,25923.536,66.59400177001953,national,improved,piped,93.45390481415009,24226.556657901932
2058,ASEAN,Malaysia,MYS,2005,Upper middle income,5536.837483069492,25923.536,66.59400177001953,national,improved,non-piped,3.889242642000672,1008.2292164263953
2059,ASEAN,Malaysia,MYS,2006,Upper middle income,6137.150539963126,26509.413,67.483001708984375,rural,safely managed,NA,NA,NA
2060,ASEAN,Malaysia,MYS,2006,Upper middle income,6137.150539963126,26509.413,67.483001708984375,rural,basic,NA,92.21585920104091,7949.067346636379
2061,ASEAN,Malaysia,MYS,2006,Upper middle income,6137.150539963126,26509.413,67.483001708984375,rural,limited,NA,NA,NA
2062,ASEAN,Malaysia,MYS,2006,Upper middle income,6137.150539963126,26509.413,67.483001708984375,rural,unimproved,NA,5.12750583396288,441.9943548493423
2063,ASEAN,Malaysia,MYS,2006,Upper middle income,6137.150539963126,26509.413,67.483001708984375,rural,surface water,NA,2.1,181.02137281553377
2064,ASEAN,Malaysia,MYS,2006,Upper middle income,6137.150539963126,26509.413,67.483001708984375,urban,safely managed,NA,NA,NA
2065,ASEAN,Malaysia,MYS,2006,Upper middle income,6137.150539963126,26509.413,67.483001708984375,urban,basic,NA,99,17710.45415155341
2066,ASEAN,Malaysia,MYS,2006,Upper middle income,6137.150539963126,26509.413,67.483001708984375,urban,limited,NA,NA,NA
2067,ASEAN,Malaysia,MYS,2006,Upper middle income,6137.150539963126,26509.413,67.483001708984375,urban,unimproved,NA,1,178.89347627831728
2068,ASEAN,Malaysia,MYS,2006,Upper middle income,6137.150539963126,26509.413,67.483001708984375,urban,surface water,NA,1,178.89347627831728
2069,ASEAN,Malaysia,MYS,2006,Upper middle income,6137.150539963126,26509.413,67.483001708984375,national,safely managed,NA,93.03588265633917,24663.26637156432
2070,ASEAN,Malaysia,MYS,2006,Upper middle income,6137.150539963126,26509.413,67.483001708984375,national,basic,NA,96.96703608518466,25705.39206968063
2071,ASEAN,Malaysia,MYS,2006,Upper middle income,6137.150539963126,26509.413,67.483001708984375,national,limited,NA,NA,NA
2072,ASEAN,Malaysia,MYS,2006,Upper middle income,6137.150539963126,26509.413,67.483001708984375,national,unimproved,NA,1.906822996883083,505.4875834227136
2073,ASEAN,Malaysia,MYS,2006,Upper middle income,6137.150539963126,26509.413,67.483001708984375,national,surface water,NA,1,265.09413
2074,ASEAN,Malaysia,MYS,2006,Upper middle income,6137.150539963126,26509.413,67.483001708984375,rural,improved,piped,83.30573684210526,7181.0089745559435
