id,sdg_region,country,ISO3,year,income_group,GDPpercap,population_1000,rural_safelymanaged,rural_basic,rural_limited,rural_unimproved,rural_surfacewater,urban_safelymanaged,urban_basic,urban_limited,urban_unimproved,urban_surfacewater,national_safelymanaged,national_basic,national_limited,national_unimproved,national_surfacewater,rural_piped,rural_nonpiped,urban_piped,urban_nonpiped,national_piped,national_nonpiped
2836,Sub-Saharan Africa,Malawi,MWI,2006,Low income,443.52367566512521,13118.307,3.6647519357128502,54.033197556111972,17.3192366371551,21.663244410775519,6.9843213959574086,40.818517933532227,85.823100670094377,8.3103730336799089,5.2993237037151957,<1,9.291318159903561,58.847461373157742,15.95493470528177,19.185090834448751,6.0125130871117172,11.56649904009765,59.785935153169419,80.030555291186545,14.102918412587741,21.934695629307871,52.867700449131647
2837,Sub-Saharan Africa,Malawi,MWI,2007,Low income,478.0280764814687,13495.463,3.999599279319161,54.9673511564839,17.67741548317089,20.66085412579287,6.6943792345523434,41.5289326955915,85.831586714415678,8.4138723156132897,5.2073593430016416,<1,9.7171930688280881,59.669518766004188,16.26611524425272,18.306512078729519,5.7578539110135871,11.364195540082511,61.280571099572278,79.815391530876582,14.43006749915239,21.792735078154649,54.142898932102248
2838,Sub-Saharan Africa,Malawi,MWI,2008,Low income,557.51900940840164,13889.423,4.3439987062940304,55.899921699340531,18.03717738670198,19.65846384081021,6.4044370731472782,42.240920330815712,85.839850291345385,8.5175940649382369,5.1153949822881231,<1,10.152080753676319,60.488516312096991,16.578206555228309,17.4295912442646,5.5036858884100992,11.161892040067411,62.775207045975087,79.600227770566676,14.75721658571695,21.650751164908939,55.415971702416371
2839,Sub-Saharan Africa,Malawi,MWI,2009,Low income,630.10915408370317,14298.932,4.6979502166372589,56.830909184681524,18.398522347748251,18.656073555828019,6.1144949117422129,42.954480839204457,85.847891400883583,8.6215382816547219,5.0234306215745761,<1,10.600550863034581,61.307941167559157,16.890031850369532,16.552690807753571,5.2493361743177136,10.95958854005227,64.269842992377505,79.385064010256713,15.08436567228159,21.516956176890918,56.681016841037781
2840,Sub-Saharan Africa,Malawi,MWI,2010,Low income,688.13919118536774,14718.422,5.0614538103489872,57.760313612507566,18.761450366309919,17.653683270845359,5.8245527503371477,43.669614220758149,85.855710043030214,8.7257049657627448,4.9314662608610584,<1,11.06270646105181,62.127463511403,17.201494545713651,15.676139802747461,4.9949021401358982,10.75728504003717,65.764478938780314,79.16990024994675,15.411514758846209,21.391342340618358,57.937615716498279
2841,Sub-Saharan Africa,Malawi,MWI,2011,Low income,769.05259919588161,15146.094,5.4345094874292768,58.688134982818333,19.125961442386881,16.65129298586271,5.5346105889320816,44.386320475476602,85.863306217785293,8.8300941172623482,4.8395019001475026,<1,11.53903726007446,62.947028650732619,17.512393450686119,14.800147815345371,4.7404300832358954,10.55498154002208,67.259114885183124,78.954736489636787,15.73866384541085,21.274591071919961,59.184831029498788
2842,Sub-Saharan Africa,Malawi,MWI,2012,Low income,563.06153967772673,15581.251,5.8171172478779516,59.614373295613788,19.492055575979141,15.648902700880059,5.2446684275270172,45.104599603359567,85.870679925148821,8.9347057361534752,4.7475375394339849,<1,12.029254412390729,63.766022466124717,17.822727925334121,13.925176247112571,4.4860733614285939,10.352678040006939,68.75375083158599,78.739572729326824,16.065812931975469,21.166014626128732,60.42273576533011
2843,Sub-Saharan Africa,Malawi,MWI,2013,Low income,501.19717297875002,16024.775,6.2092770916950641,60.539028550893612,19.85973276708658,14.64651241589786,4.954726266121952,45.824451604407507,85.877831165120838,9.0395398224361401,4.655573178720438,<1,12.534236125651891,64.584623328689204,18.132181212902829,13.051356946448189,4.2318385119597659,10.150374539991841,70.248386777988344,78.524408969016861,16.392962018540121,21.066973331297088,61.649831210294948
2844,Sub-Saharan Africa,Malawi,MWI,2014,Low income,534.12697714908927,16477.966,6.6109890188807752,61.462100748658493,20.22899301570941,13.644122130915321,4.6647841047167731,46.545876478619952,85.884759937701261,9.1445963761103712,4.5636088180069194,<1,13.053285260364779,65.401963623055366,18.440857854673212,12.179254603894851,3.9779239183765749,9.9480710399766963,71.74302272439121,78.309245208706898,16.720111105104731,20.976096008137471,62.866725469591103
2845,Sub-Saharan Africa,Malawi,MWI,2015,Low income,544.27687274183609,16938.942,7.022253029434868,62.383589888908091,20.59983632184753,12.64173184593267,4.3748419433117078,47.268874225997372,85.891466242890161,9.2498753971761545,4.4716444572933653,<1,13.587684071651241,66.218429235849968,18.74831713276453,11.30894608081287,3.7243075505726182,9.7457675399616051,73.237658670794019,78.094081448396992,17.04726019166932,20.89542753681442,64.071318831800085
2846,Sub-Saharan Africa,Malawi,MWI,2016,Low income,454.44326606524766,17405.624,7.4430691233574313,63.303495971642377,20.972262685500969,11.639341560950021,4.0848997819066426,47.993444846539539,85.897950080687536,9.3553768856334614,4.3796800965798184,<1,14.13631363981451,67.032934708196692,19.054779041690441,10.441064253448079,3.4712219966647879,9.543464039946457,74.732294617196885,77.878917688087029,17.374409278233969,20.822913255924401,65.264800493962724
2847,Sub-Saharan Africa,Malawi,MWI,2017,Low income,500.16554720332255,17881.167,7.8734373006485248,64.221818996861032,21.34627210666957,10.636951275967821,3.7949576205015769,48.719588340246219,85.904211451093303,9.4611008414823488,4.2877157358662998,<1,14.70046353464633,67.84581515677003,19.359784733995522,9.5757387975202359,3.2186613117142091,9.3411605399313657,76.22693056359924,77.663753927777066,17.70155836479859,20.760599666877528,66.44500022388803
2848,Sub-Saharan Africa,Malawi,MWI,2018,Low income,537.93220405043792,18367.883,8.3133575613080328,65.138558964564737,21.72186458535359,9.6345609909851646,3.5050154590965121,49.447304707117873,85.910250354107575,9.5670472647227598,4.1957513751527529,<1,15.280214141913049,68.65666130915946,19.663203585719479,8.7133883508602743,2.9667467542607802,9.1388570399162177,77.721566510002106,77.448590167467103,18.028707451363228,20.70847638445829,67.611388510420653
2849,Sub-Saharan Africa,Malawi,MWI,2019,Low income,584.362867276266,18867.337,8.7628299053360159,66.053715874753181,22.099040121552861,8.6321707060025119,3.2150732976914469,50.176593947154018,85.91606678973028,9.6732161553547087,4.1037870144392272,<1,15.875229506187299,69.464875626131672,19.965029071681851,7.8544665283855446,2.7156287738009288,8.9365535399011264,79.216202456404915,77.23342640715714,18.355856537927849,20.665858122555999,68.764046575257524
2850,Sub-Saharan Africa,Malawi,MWI,2020,Low income,622.18459127070616,19377.061,9.2218543327325229,66.967289727425964,22.47779871526734,7.629780421020314,2.9251311362863821,50.907456060355173,85.921660757961433,9.7796075133782381,4.0118226537256803,<1,16.48640461368646,70.270469084475167,20.264885156469699,6.9992775604373696,2.465368198617746,8.7342500398860352,80.710838402807269,77.018262646847177,18.683005624492491,20.634105591482172,69.901248649462715
2851,Sub-Saharan Africa,Malawi,MWI,2021,Low income,633.60973317947492,19889.742,9.6904308434974507,67.879280522583798,22.858140366497221,6.6273901360376613,2.635188974881316,51.639891046721033,85.92703225880102,9.8862213387933053,3.9198582930121622,<1,17.113387467304509,71.072829074337136,20.562759014619338,6.1482938021575979,2.2161181088859352,8.5319465398708871,82.205474349210135,76.803098886537214,19.010154711057108,20.612526472574231,71.02306161638225
2852,Sub-Saharan Africa,Malawi,MWI,2022,Low income,645.15869206718526,20405.317,10.168559437630851,68.789688260226342,23.240065075242399,5.6249998510550094,2.3452468134762512,52.373898906251434,85.932181292249112,9.9930576315998962,3.8278939322986152,<1,17.757079623410799,71.871909781074621,20.858253585877289,5.3018784381118156,1.9679581949362701,8.3296430398557959,83.700110295612944,76.587935126227251,19.337303797621761,20.602484046225161,72.127679320726742
2853,Eastern and South-Eastern Asia,Malaysia,MYS,2000,Upper middle income,4087.5625934938439,22945.15,-,92.936720299840573,<1,4.4022934609249891,2.1,-,>99,<1,<1,<1,92.577302103391901,96.878559640414736,<1,1.8686950126236459,<1,83.445999999999998,10.05170653907501,98.406666666666666,1.1890028011204661,92.718173934150883,4.5588687354160653
2854,Eastern and South-Eastern Asia,Malaysia,MYS,2001,Upper middle income,3941.1226662136869,23542.517,-,92.936720299840573,<1,4.4022934609249891,2.1,-,>99,<1,<1,<1,92.697276615217334,96.938663898431216,<1,1.8300630264328659,<1,83.445999999999998,10.05170653907501,98.406666666666666,1.1890028011204661,92.859552922859862,4.4751162251633172
2855,Eastern and South-Eastern Asia,Malaysia,MYS,2002,Upper middle income,4177.1049417649901,24142.445,-,92.792548080080635,<1,4.5473359355325673,2.1,-,>99,<1,<1,<1,92.763282898038483,96.940784694446137,<1,1.849494752522014,<1,83.417947368421068,9.9347166960463653,98.437631578947361,1.149919504643989,93.008914458449894,4.3250964247165031
2856,Eastern and South-Eastern Asia,Malaysia,MYS,2003,Upper middle income,4454.5267638365622,24739.411,-,92.648375860320712,<1,4.6923784101401456,2.1,-,>99,<1,<1,<1,92.830309452918129,96.944792566028667,<1,1.8667964923907421,<1,83.389894736842109,9.8177268530177457,98.46859649122807,1.1108362081674981,93.157878766403982,4.177402807965068
2857,Eastern and South-Eastern Asia,Malaysia,MYS,2004,Upper middle income,4924.3381112658208,25333.247,-,92.504203640560775,<1,4.8374208847477238,2.1,-,>99,<1,<1,<1,92.898310490530903,96.950638157465619,<1,1.8820177533861571,<1,83.361842105263165,9.7007370099891119,98.499561403508778,1.071752911690993,93.306419190941085,4.0320124120499186
2858,Eastern and South-Eastern Asia,Malaysia,MYS,2005,Upper middle income,5536.837483069492,25923.536,-,92.360031420800837,<1,4.982463359355302,2.1,-,>99,<1,<1,<1,92.966715844537674,96.957997915133248,<1,1.8953919305635329,<1,83.33378947368422,9.5837471669604781,98.530526315789473,1.0326696152145161,93.453904814150093,3.889242642000672
2859,Eastern and South-Eastern Asia,Malaysia,MYS,2006,Upper middle income,6137.150539963126,26509.413,-,92.215859201040914,<1,5.1275058339628803,2.1,-,>99,<1,<1,<1,93.035882656339169,96.96703608518466,<1,1.906822996883083,<1,83.305736842105262,9.4667573239318585,98.561491228070167,<1,93.600778121516967,3.748807211297525
2860,Eastern and South-Eastern Asia,Malaysia,MYS,2007,Upper middle income,7144.0002399818295,27092.604,-,92.071686981280976,<1,5.2725483085704594,2.1,-,>99,<1,<1,<1,93.105630159582077,96.977630444645669,<1,1.916410728949232,<1,83.277684210526331,9.3497674809032105,98.592456140350876,<1,93.746860706518191,3.610764588118585
2861,Eastern and South-Eastern Asia,Malaysia,MYS,2008,Upper middle income,8343.3033817446012,27664.296,-,91.927514761521039,<1,7.5175907831780364,-,-,>99,<1,<1,<1,93.175919736946597,96.989737695615972,<1,2.6327762545604969,-,83.249631578947373,9.2327776378745909,98.623421052631585,<1,93.892137297111063,3.475086448328462
2862,Eastern and South-Eastern Asia,Malaysia,MYS,2009,Upper middle income,7167.8771942337344,28217.204,-,91.783342541761115,<1,7.6626332577856147,-,-,>99,<1,<1,<1,93.2462884785932,97.003077501113239,<1,2.621892307271267,-,83.221578947368428,9.1157877948459571,98.654385964912279,<1,94.036115542494571,3.3419921502341818
2863,Eastern and South-Eastern Asia,Malaysia,MYS,2010,Upper middle income,8880.1458045410927,28717.731,-,91.639170322001235,<1,7.8076757323931361,-,-,>99,<1,<1,<1,93.316964986770856,97.017748452508712,<1,2.6096297222902929,-,83.193526315789484,8.9987979518173802,98.685350877192974,<1,94.179086870067763,3.2112834076419379
2864,Eastern and South-Eastern Asia,Malaysia,MYS,2011,Upper middle income,10209.371944502675,29184.133,-,91.494998102241297,<1,7.9527182070007143,-,-,>99,<1,<1,<1,93.370209785275023,97.023891676497897,<1,2.6055254705588449,-,83.165473684210525,8.8818081087887606,98.716315789473683,<1,94.301278987148407,3.0931955422927562
2865,Eastern and South-Eastern Asia,Malaysia,MYS,2012,Upper middle income,10601.51045589664,29660.212,-,91.350825882481374,<1,8.0977606816082925,-,-,>99,<1,<1,<1,93.420811210874973,97.029488387005927,<1,2.6018775565460999,-,83.137421052631595,8.7648182657601126,98.747280701754391,<1,94.419446739343613,2.9786757041102918
2866,Eastern and South-Eastern Asia,Malaysia,MYS,2013,Upper middle income,10727.669021554222,30134.807,-,91.206653662721436,<1,8.2428031562158708,-,-,>99,<1,<1,<1,93.4714987185083,97.03601917657339,<1,2.5972565786817801,-,83.109368421052636,8.647828422731493,98.778245614035086,<1,94.536678068311971,2.8660653530062299
2867,Eastern and South-Eastern Asia,Malaysia,MYS,2014,Upper middle income,11045.580120759947,30606.459,-,91.062481442961499,<1,8.387845630823449,-,-,>99,<1,<1,<1,93.522665532470356,97.043688646819433,<1,2.59146570844463,-,83.081315789473692,8.5308385797028592,98.80921052631578,<1,94.653430241965566,2.7551040495898018
2868,Eastern and South-Eastern Asia,Malaysia,MYS,2015,Upper middle income,9699.6004634273631,31068.833,-,90.918309223201575,<1,8.5328881054310273,-,-,>99,<1,<1,<1,93.573840962696991,97.052207220461497,<1,2.5847872623800039,-,83.053263157894747,8.4138487366742254,98.840175438596489,<1,94.769207125692091,2.6460056119279058
2869,Eastern and South-Eastern Asia,Malaysia,MYS,2016,Upper middle income,9555.6695933655883,31526.418,-,90.774137003441638,<1,8.6779305800386055,-,-,>99,<1,<1,<1,93.625275896539392,97.061698817843279,<1,2.5771025824967642,-,83.025210526315789,8.2968588936456058,98.871140350877198,<1,94.884306827424027,2.5385905900792252
2870,Eastern and South-Eastern Asia,Malaysia,MYS,2017,Upper middle income,9979.7044728237051,31975.806,-,90.6299647836817,<1,8.8229730546461838,-,-,>99,<1,<1,<1,93.675320126597867,97.071184273406303,<1,2.5693637283157642,-,82.997157894736858,8.1798690506169578,98.902105263157893,<1,94.996960801247084,2.4336754704371368
2871,Eastern and South-Eastern Asia,Malaysia,MYS,2018,Upper middle income,11073.97897046911,32399.271,-,90.485792563921777,<1,8.968015529253762,-,-,>99,<1,<1,<1,93.724206610654178,97.080767025189957,<1,2.5614726800041581,-,82.9691052631579,8.0628792075883382,98.933070175438587,<1,95.107464204516191,2.3310631154796488
2872,Eastern and South-Eastern Asia,Malaysia,MYS,2019,Upper middle income,11132.102742941752,32804.02,-,90.341620344161896,<1,9.1130580038612834,-,-,>99,<1,<1,<1,93.771862554663997,97.090367423933401,<1,2.5535095590528272,-,82.941052631578955,7.9458893645597612,98.964035087719296,<1,95.215778938983803,2.230711501963385
2873,Eastern and South-Eastern Asia,Malaysia,MYS,2020,Upper middle income,10164.344431072957,33199.993,-,90.197448124401959,<1,9.2581004784688616,-,-,>99,<1,<1,<1,93.818220065009882,97.099910570866541,<1,2.545549732645441,-,82.913000000000011,7.8288995215311266,98.995000000000005,<1,95.321871917597477,2.1325783497570749
2874,Eastern and South-Eastern Asia,Malaysia,MYS,2021,Upper middle income,11134.622952818867,33573.874,-,90.053275904642035,<1,9.4031429530764399,-,-,>99,<1,<1,<1,93.863366928807693,97.109416791965501,<1,2.5375757700059012,-,82.884947368421052,7.7119096785025079,>99,<1,95.425875525476883,2.0365487045172088
2875,Eastern and South-Eastern Asia,Malaysia,MYS,2022,Upper middle income,11993.187613299353,33938.221,-,90.053275904642035,<1,9.4031429530764399,-,-,>99,<1,<1,<1,93.941920809995992,97.156459191394291,<1,2.491803931003616,-,82.884947368421052,7.7119096785025079,>99,<1,95.509485076690979,1.9987109923053901
2876,Central and Southern Asia,Maldives,MDV,2000,Upper middle income,2209.9882313876187,282.507,-,92.281146978138494,<1,7.4004936038840006,<1,-,97.821560467287398,<1,2.0560095446434161,<1,-,93.816175242271399,<1,5.9197495456966749,<1,2.6919264127602669,89.907579983355731,75.074314996181783,22.8696754591748,22.746191901451141,71.334058552852184
2877,Central and Southern Asia,Maldives,MDV,2001,Upper middle income,3028.0508304172058,287.324,-,92.70948115088467,<1,6.9706817271603541,<1,-,97.874194516170959,<1,2.00330962085512,<1,-,94.199967531267689,<1,5.5371460586678856,<1,3.4729867169419322,89.556331555897714,76.506744516197159,21.489945862947721,24.549800299802119,69.913053641529999
2878,Central and Southern Asia,Maldives,MDV,2002,Upper middle income,3069.0398721791134,292.284,-,93.13781532363096,<1,6.540869850436593,<1,-,97.926828565054507,<1,1.9506096970668381,<1,-,94.576529487617321,<1,5.1618650885694004,<1,4.254047021123597,89.20508312843981,77.939174036212989,20.110216266720169,26.39053121601934,68.44760369541126
2879,Central and Southern Asia,Maldives,MDV,2003,Upper middle income,3539.8015515882694,297.226,-,93.566149496377136,<1,6.1110579737129456,<1,-,97.979462613938068,<1,1.8979097732785419,<1,-,94.945397445001689,<1,4.7943655666252738,<1,5.0351073253054892,88.853834700981565,79.37160355622882,18.730486670492638,28.266748863025558,66.938885570349157
2880,Central and Southern Asia,Maldives,MDV,2004,Upper middle income,4060.5344128136276,302.135,-,93.994483669123426,<1,5.6812460969891836,<1,-,98.03209666282163,<1,1.845209849490246,<1,-,95.306304750485509,<1,4.4349172959342127,<1,5.816167629487154,88.502586273523661,80.80403307624465,17.3507570742651,30.17972432085098,65.385358383214822
2881,Central and Southern Asia,Maldives,MDV,2005,Upper middle income,3789.2320135225937,307.018,-,94.422817841869602,<1,5.2514342202655371,<1,-,98.084730711705177,<1,1.7925099257019641,<1,-,95.658715099830459,<1,4.0840456014543074,<1,6.5972279336688189,88.151337846065644,82.236462596260026,15.97102747803801,32.125470006345537,63.790484392200149
2882,Central and Southern Asia,Maldives,MDV,2006,Upper middle income,5010.1634248456539,314.401,-,94.851152014615892,<1,4.821622343541776,<1,-,98.137364760588738,<1,1.739810001913668,<1,-,95.994557182483263,<1,3.7493362519935829,<1,7.3782882378504837,87.80008941860774,83.668892116275856,14.59129788181048,33.922841216037767,62.327822531968671
2883,Central and Southern Asia,Maldives,MDV,2007,Upper middle income,5746.6442543612902,325.126,-,95.279486187362068,<1,4.3918104668181286,<1,-,98.189998809472286,<1,1.687110078125386,<1,-,96.30398869799555,<1,3.4397538546808448,<1,8.1593485420323759,87.448840991149495,85.101321636291686,13.21156828558293,35.242923058692568,61.31732308662658
2884,Central and Southern Asia,Maldives,MDV,2008,Upper middle income,6743.1309628112494,336.883,-,95.728853882892125,<1,3.9619985900943679,<1,-,98.254928557086558,<1,1.6344101543370899,<1,-,96.628387816128821,<1,3.1331456096520749,<1,8.9404088462140408,87.097592563691592,86.533751156307517,11.83183868935539,36.571397634660613,60.295456755687319
2885,Central and Southern Asia,Maldives,MDV,2009,Upper middle income,6719.3302677598685,349.037,-,96.178409846769398,<1,3.5321867133707201,<1,-,98.319871479681765,<1,1.581710230548794,<1,-,96.94978433419098,<1,2.8296069900435441,<1,9.7214691503957056,86.746344136233574,87.966180676323347,10.452109093127859,37.905996130140743,59.26439687981572
2886,Central and Southern Asia,Maldives,MDV,2010,Upper middle income,7158.0614213135887,361.575,-,96.628154078994072,<1,3.102374836646959,<1,-,98.384827577257909,<1,1.5290103067605121,<1,-,97.268179691002061,<1,2.529136016995579,<1,10.5025294545776,86.395095708775443,89.398610196338723,9.0723794969007656,39.24752765735721,58.22333632564721
2887,Central and Southern Asia,Maldives,MDV,2011,Upper middle income,7409.3319031017481,374.44,-,97.078086579565934,<1,2.6725629599233121,<1,-,98.449796849815016,<1,1.476310382972216,<1,-,97.583548752482912,<1,2.2317551936579458,<1,11.283589758759261,86.043847281317426,90.831039716354553,7.6926499006732314,40.596030970206662,57.172213836135413
2888,Central and Southern Asia,Maldives,MDV,2012,Upper middle income,7447.4156046143935,387.539,-,97.528207348485225,<1,2.242751083199551,<1,-,98.514779297353073,<1,1.4236104591839189,<1,-,97.895873497248246,<1,1.9374815674290029,<1,12.064650062940929,85.692598853859522,92.263469236370383,6.3129203044456972,41.95234502013281,56.110173412438193
2889,Central and Southern Asia,Maldives,MDV,2013,Upper middle income,8222.5580357664276,400.728,-,97.978516385751689,<1,1.8129392064759029,<1,-,98.579774919872065,<1,1.370910535395637,<1,-,98.205099883020949,<1,1.6463614833390641,<1,12.84571036712282,85.341350426401277,93.695898756386214,4.9331907082181488,43.314103045999197,55.03953547066174
2890,Central and Southern Asia,Maldives,MDV,2014,Upper middle income,8872.1283794289975,416.738,-,98.429013691365469,<1,1.3831273297522559,<1,-,98.644783717372022,<1,1.3182106116073411,<1,-,98.511236575825379,<1,1.358388604820433,<1,13.626770671304479,84.99010199894326,95.128328276401589,3.5534611119910688,44.683754971255937,53.957856423923623
2891,Central and Southern Asia,Maldives,MDV,2015,Upper middle income,9480.4315142010146,435.582,-,98.87969926532665,<1,<1,<1,-,98.709805689852928,<1,1.265510687819045,<1,-,98.814244597822253,<1,1.073597522320398,<1,14.407830975486149,84.638853571485356,96.56075779641742,2.1737315157635351,46.060533602819987,52.865868874859601
2892,Central and Southern Asia,Maldives,MDV,2016,Upper middle income,9708.141347504783,454.252,-,>99,<1,<1,<1,-,98.774840837314741,<1,1.212810764030763,<1,-,>99,<1,<1,<1,15.188891279667811,84.287605144027339,97.99318731643325,<1,47.44447699115694,51.763506467794073
2893,Central and Southern Asia,Maldives,MDV,2017,Upper middle income,10194.746147704331,472.442,-,>99,<1,<1,<1,-,98.839889159757533,<1,1.1601108402424669,<1,-,>99,<1,<1,<1,15.96995158384971,83.936356716569207,98.839889159757533,<1,48.604131923714711,50.882220817515552
2894,Central and Southern Asia,Maldives,MDV,2018,Upper middle income,11034.723597163476,489.758,-,>99,<1,<1,<1,-,98.892589083545829,<1,1.107410916454171,<1,-,>99,<1,<1,<1,16.751011888031371,83.248988111968629,98.892589083545829,<1,49.449930027519109,50.109230947821352
2895,Central and Southern Asia,Maldives,MDV,2019,Upper middle income,11349.859264223483,504.508,-,>99,<1,<1,<1,-,98.945289007334111,<1,1.0547109926658891,<1,-,>99,<1,<1,<1,17.53207219221304,82.467927807786964,98.945289007334111,<1,50.291121536500583,49.284486023451258
2896,Central and Southern Asia,Maldives,MDV,2020,Upper middle income,7216.8163711094676,514.438,-,>99,<1,<1,<1,-,98.997988931122407,<1,1.0020110688775929,<1,-,>99,<1,<1,<1,18.313132496394928,81.686867503605072,98.997988931122407,<1,51.126858472816473,48.465637286864862
2897,Central and Southern Asia,Maldives,MDV,2021,Upper middle income,10076.31753039658,521.457,-,>99,<1,<1,<1,-,>99,<1,<1,<1,-,>99,<1,<1,<1,19.09419280057659,80.905807199423407,>99,<1,51.957911530575593,47.651902746648702
2898,Central and Southern Asia,Maldives,MDV,2022,Upper middle income,11780.816910242149,523.787,-,>99,<1,<1,<1,-,>99,<1,<1,<1,-,>99,<1,<1,<1,19.09419280057659,80.905807199423407,>99,<1,52.304922650218778,47.300771967251578
2899,Sub-Saharan Africa,Mali,MLI,2000,Low income,263.49838424482851,11239.101,-,39.052540100694038,4.819364805321932,49.986734030298237,6.1413610636857916,-,77.212549403654464,3.3852320143981269,18.200632336394779,1.2015862455526329,-,49.873192573089383,4.412702143833763,40.973466723231368,4.7406385598454817,4.6895634709921978,39.182341435023773,61.593421045777859,19.004360372274729,20.82522132091265,33.460673396010513
2900,Sub-Saharan Africa,Mali,MLI,2001,Low income,299.41217531625438,11583.824,-,40.47166112150191,4.9944945634513536,48.614445845095247,5.9193984699514894,-,78.037316925953704,3.4213923204945762,17.396266785721711,1.145023967830014,-,51.393875452007777,4.5371150756124834,39.537760401141327,4.5312490712383964,5.7248851572198873,39.741270527733377,62.559594578691303,18.899114667756979,22.249576899994821,33.681413627625453
2901,Sub-Saharan Africa,Mali,MLI,2002,Low income,326.96665905493546,11952.66,-,42.009259911824117,5.0511465520664336,47.242157659892257,5.6974358762171846,-,78.836204734287108,3.4834323405566319,16.591901235048869,1.088461690107394,-,52.985897991601682,4.5838735107626976,38.106543634730151,4.3236848629054903,6.7602068434480316,40.300199620442527,63.525768111604748,18.793868963238989,23.679749959710961,33.890021542653407
2902,Sub-Saharan Africa,Mali,MLI,2003,Low income,381.94854627922678,12342.165,-,43.554885971374418,5.0997712714534336,45.869869474689267,5.4754732824828807,-,79.634551224249179,3.5460136789902492,15.787535684375801,1.031899412384774,-,54.576141425554212,4.6251449570501499,36.68061882417615,4.1180947932194956,7.7955285296757211,40.859128713152131,64.491941644518192,18.68862325872124,25.114581823807889,34.086704558796463
2903,Sub-Saharan Africa,Mali,MLI,2004,Low income,427.71731997461268,12751.995,-,45.108539300153261,5.1403687216123402,44.497581289485822,5.2535106887485767,-,80.432356395839491,3.6091363357953981,14.983170133702959,<1,-,56.164894865485763,4.6610931506077868,35.259569412560111,3.9144425713463482,8.8308502159038653,41.418057805861743,65.458115177431637,18.583377554203249,26.55518365562093,34.27080436047261
2904,Sub-Saharan Africa,Mali,MLI,2005,Low income,473.99504680383501,13180.551,-,46.6702198981598,5.1729389025430947,43.125293104282783,5.0315480950143296,-,81.229620249058456,3.672800310972121,14.178804583029899,<1,-,57.7499626655854,4.6919943933710453,33.845050004609327,3.712992936434234,9.8661719021315548,41.97698689857134,66.424288710345081,18.4781318496855,27.998703642585721,34.443253416370723
2905,Sub-Saharan Africa,Mali,MLI,2006,Low income,506.91183869957223,13623.541,-,48.239927765394462,5.1974818142457337,41.753004919079793,4.8095855012800257,-,82.026342783905676,3.737005604520363,13.37443903235706,<1,-,59.332683297671103,4.7179782840811084,32.435754353948177,3.5135840642996161,10.901493588359701,42.53591599128049,67.390462243258526,18.372886145167509,29.447951284832818,34.602710296919398
2906,Sub-Saharan Africa,Mali,MLI,2007,Low income,579.25714088167399,14080.912,-,49.817662901857233,5.2139974567202572,40.380716733876802,4.5876229075457218,-,82.822524000381563,3.801752216440164,12.570073481683989,<1,-,60.911259686815512,4.739313775426667,31.033000154701661,3.316426383056176,11.93681527458739,43.094845083990087,68.35663577617197,18.26764044064976,30.900647144055139,34.749926318187043
2907,Sub-Saharan Africa,Mali,MLI,2008,Low income,676.12700114400457,14551.117,-,51.403425307548481,5.2224858299667503,39.008428548673351,4.3656603138114178,-,83.618163898485662,3.8670401467315259,11.76570793101115,<1,-,62.486261881413739,4.7561719443533397,29.636115101084201,3.1214510731487159,12.972136960815529,43.653774176699699,69.322809309085414,18.16239473613177,32.358457876023451,34.883975949743629
2908,Sub-Saharan Africa,Mali,MLI,2009,Low income,680.64995858755731,15032.635,-,52.997214982467469,5.2229469339850567,37.636140363470361,4.1436977200771139,-,84.413262478218428,3.932869395394448,10.961342380338079,<1,-,64.055662424715848,4.7688395774475696,28.246612827790919,2.9288851700456671,14.007458647043221,44.212703269409303,70.288982841998859,18.057149031614021,33.818554139155687,35.005947863007727
2909,Sub-Saharan Africa,Mali,MLI,2010,Low income,688.32786585855831,15529.181,-,54.599031926614558,5.2153807687752547,36.263852178267307,3.9217351263428668,-,85.207819739579463,3.9992399624288741,10.156976829665251,<1,-,65.617890439318415,4.77758227309209,26.865637110495161,2.738890177094313,15.04278033327137,44.771632362118453,71.255156374912303,17.95190332709603,35.278674562693439,35.116798149717077
2910,Sub-Saharan Africa,Mali,MLI,2011,Low income,810.18255603612874,16039.734,-,56.208876139990188,5.1997873343373797,34.891563993063869,3.6997725326085629,-,86.001835682569123,4.0661518478349024,9.3526112789921854,<1,-,67.172386388509381,4.7826207953526279,25.49348570360506,2.5515071125329358,16.07810201949906,45.330561454828512,72.221329907825748,17.846657622578281,36.738247325421639,35.216759858440369
2911,Sub-Saharan Africa,Mali,MLI,2012,Low income,753.39213750190527,16514.687,-,57.826747622593523,5.1761666306713474,33.519275807860879,3.4778099388742589,-,86.795310307187052,4.1336050516124354,8.548245728319344,<1,-,68.718639707499861,4.7841740430668791,24.130415807267031,2.366770442166219,17.1134237057272,45.889490547537662,73.187503440739192,17.74141191806029,38.196718335175468,35.306095415391283
2912,Sub-Saharan Africa,Mali,MLI,2013,Low income,778.79705279881625,17004.033,-,59.452646374424901,5.1445186577772546,32.146987622657889,3.255847345139955,-,87.588243613433647,4.201599573761527,7.7438801776462753,<1,-,70.256151847644944,4.7824565069053957,22.776683700503192,2.1847079449464788,18.14874539195489,46.448419640247273,74.153676973652637,17.636166213542541,39.653518402636649,35.385089951913677
